id_transacao,data_hora,sku,deposito,lote_id,tipo_movimentacao,motivo_movimentacao,quantidade,custo_unitario_mov,valor_total_mov,saldo_apos_movimento
82818e7c-2bad-4a43-b976-212cbcc6edc1,2026-04-28 14:31:23.643018,SKU-000108,DEP-001,LOT-1ABECA73,Saída,Consumo,50,257.91,12895.5,944
a854d3e6-56af-4f56-97c9-18ece824ec69,2026-04-28 14:31:23.643018,SKU-000109,DEP-001,LOT-C933FE79,Saída,Consumo,10,102.6,1026.0,293
385e4ff7-7e01-4ebd-bc9b-0b15e0d48ed2,2026-04-28 14:31:23.643018,SKU-000110,DEP-001,LOT-F529EB65,Saída,Consumo,65,7.0,455.0,2364
c66b4343-4ee5-4e2c-86a2-e9b40422f3f7,2026-04-28 14:31:23.643018,SKU-000111,DEP-001,LOT-E7C156CD,Saída,Consumo,10,25.39,253.9,91
e9738568-a6e8-4857-bdb0-626b2fb54b56,2026-04-28 14:31:23.643018,SKU-000112,DEP-001,LOT-1A73A7F7,Saída,Consumo,2,20.55,41.1,15
d2f9cc04-7cfc-4e14-8470-fe588fecbc1f,2026-04-28 14:31:23.643018,SKU-000113,DEP-001,LOT-E8BFD7C3,Saída,Consumo,28,106.33,2977.24,323
ee5089fc-4113-4b7f-81b3-72aa1d7988c3,2026-04-28 14:31:23.643018,SKU-000114,DEP-001,LOT-93C7F699,Saída,Consumo,8,85.24,681.92,80
cd312416-a32e-48ce-a52b-84ea57600650,2026-04-28 14:31:23.643018,SKU-000115,DEP-001,LOT-47940DCB,Saída,Consumo,43,79.37,3412.91,1921
b8e908a3-f6f0-4ce2-943b-8486c48ed154,2026-04-28 14:31:23.643018,SKU-000116,DEP-001,LOT-0AA8644A,Saída,Consumo,532,1.67,888.44,21432
8e3a4868-56ad-4c27-945b-e622afacd00d,2026-04-28 14:31:23.643018,SKU-000117,DEP-001,LOT-B9C2E915,Saída,Consumo,2,110.46,220.92,55
901c26e6-f8e8-4388-a493-5ed59f867ba7,2026-04-28 14:31:23.643018,SKU-000118,DEP-001,LOT-1D9723E1,Saída,Consumo,25,85.58,2139.5,433
a9f0107f-bd57-4c7a-974f-624706219563,2026-04-28 14:31:23.643018,SKU-000119,DEP-001,LOT-CD49721F,Saída,Consumo,1,545.85,545.85,21
cb996a8f-70fd-42da-94b1-0273e2e6bbf3,2026-04-28 14:31:23.643018,SKU-000120,DEP-001,LOT-2EE66909,Saída,Consumo,154,21.38,3292.52,916
e75c4ae5-bc35-4d92-88bb-45f06d1f0104,2026-04-28 14:31:23.643018,SKU-000121,DEP-001,LOT-CCD541A4,Saída,Consumo,5,153.24,766.2,65
213e3635-6971-429f-b776-7af691bb5252,2026-04-28 14:31:23.643018,SKU-000122,DEP-001,LOT-DC57D3D9,Saída,Consumo,259,48.99,12688.41,4094
6a079e2c-e22f-452b-8249-66da5c0f3d3d,2026-04-28 14:31:23.643018,SKU-000123,DEP-001,LOT-20FD6AB0,Saída,Consumo,20,13.48,269.6,843
ac57b4a5-b508-48b1-9335-ceb0e4f9dea8,2026-04-28 14:31:23.643018,SKU-000124,DEP-001,LOT-C0196295,Saída,Consumo,22,169.72,3733.84,209
7c38c239-61ab-4f9f-b108-3c1f6f106992,2026-04-28 14:31:23.643018,SKU-000126,DEP-001,LOT-2A75F18B,Saída,Consumo,21,255.92,5374.32,193
ca9d9545-5c99-4d0a-ae66-9373c37f45b9,2026-04-28 14:31:23.643018,SKU-000127,DEP-001,LOT-123C4174,Saída,Consumo,29,208.51,6046.79,250
d671300e-1fdf-4aab-bc87-2cb1538e30fe,2026-04-28 14:31:23.643018,SKU-000128,DEP-001,LOT-D666CD8E,Saída,Consumo,41,160.25,6570.25,1084
e38d032e-93b5-41d2-a723-583537dbdefa,2026-04-28 14:31:23.643018,SKU-000129,DEP-001,LOT-B15C7E54,Saída,Consumo,303,28.96,8774.88,1287
f5a78bb9-449a-40db-867c-786bba2fc3e0,2026-04-28 14:31:23.643018,SKU-000130,DEP-001,LOT-EC43C538,Saída,Consumo,14,280.4,3925.6,237
789645f9-db51-42f2-bdb3-d56dd6ae1ba7,2026-04-28 14:31:23.643018,SKU-000131,DEP-001,LOT-E3FD4FF2,Saída,Consumo,5,558.52,2792.6,144
e41f34d0-ada2-4e58-9403-86360e5602ad,2026-04-28 14:31:23.643018,SKU-000132,DEP-001,LOT-78D22608,Saída,Consumo,20,411.89,8237.8,71
d08eac59-24a3-4d86-9f92-88d2837b3473,2026-04-28 14:31:23.643018,SKU-000133,DEP-001,LOT-EE785264,Saída,Consumo,8,699.5,5596.0,138
e7d34def-0477-4daa-9913-d3d2af43bb95,2026-04-28 14:31:23.643018,SKU-000134,DEP-001,LOT-D7AB1FCE,Saída,Consumo,8,30.95,247.6,92
085563a5-33cc-4722-835c-380feaaefc4f,2026-04-28 14:31:23.643018,SKU-000135,DEP-001,LOT-ED7471EA,Saída,Consumo,7,340.9,2386.3,58
5de73bf1-2dd7-49ee-a007-49acb3fba192,2026-04-28 14:31:23.643018,SKU-000136,DEP-001,LOT-D117FFF1,Saída,Consumo,16,82.64,1322.24,80
9e888dbd-a60f-4724-950e-64781002b0c4,2026-04-28 14:31:23.643018,SKU-000137,DEP-001,LOT-6B7FA1E1,Saída,Consumo,273,43.42,11853.66,6640
a442de00-5c34-4df6-9e37-8eaf247ccd7b,2026-04-28 14:31:23.643018,SKU-000138,DEP-001,LOT-86BECF80,Saída,Consumo,15,190.89,2863.35,432
89c44891-5c97-473f-9c80-a89c7ca3d624,2026-04-28 14:31:23.643018,SKU-000140,DEP-001,LOT-7C0DF14A,Saída,Consumo,134,11.88,1591.92,715
7b35a801-39ee-4a97-a577-0ce2c6735aa8,2026-04-28 14:31:23.643018,SKU-000141,DEP-001,LOT-D30DB1EC,Saída,Consumo,28,101.09,2830.52,320
05919046-e96e-40a7-b5fa-282628bd7f0e,2026-04-28 14:31:23.643018,SKU-000142,DEP-001,LOT-9C36FF53,Saída,Consumo,4,194.08,776.32,86
c6999191-3121-4040-9d82-d540099e9186,2026-04-28 14:31:23.643018,SKU-000143,DEP-001,LOT-03F918F8,Saída,Consumo,11,57.33,630.63,384
001bcd40-1b41-4912-8993-41fa404f6f70,2026-04-28 14:31:23.643018,SKU-000144,DEP-001,LOT-DA5C9ECA,Saída,Consumo,35,39.18,1371.3,588
15dd063f-793f-4b6c-83f5-4d772a2c4531,2026-04-28 14:31:23.643018,SKU-000145,DEP-001,LOT-92A6A674,Saída,Consumo,50,107.75,5387.5,827
4fa90390-a5bc-4311-9541-c91d32b3fa5a,2026-04-28 14:31:23.643018,SKU-000146,DEP-001,LOT-60BF90F6,Saída,Consumo,20,92.84,1856.8,137
b7757a2c-4103-4684-86d4-8adfc2c1a863,2026-04-28 14:31:23.643018,SKU-000147,DEP-001,LOT-F5E80F4D,Saída,Consumo,1,869.93,869.93,26
690e04cb-776c-421a-92b2-599f638bbe5a,2026-04-28 14:31:23.643018,SKU-000148,DEP-001,LOT-95F252B0,Saída,Consumo,210,23.53,4941.3,2375
9dc2ce43-d380-47a2-857f-1ae71e0cb4c9,2026-04-28 14:31:23.643018,SKU-000149,DEP-001,LOT-6698DDA5,Saída,Consumo,38,48.87,1857.06,208
71b2e3fd-7740-40fd-aa0d-82345a759c0d,2026-04-28 14:31:23.643018,SKU-000150,DEP-001,LOT-B07E8012,Saída,Consumo,52,204.52,10635.04,182
87277d07-6c55-41de-9050-5bebfadb18af,2026-04-28 14:31:23.643018,SKU-000151,DEP-001,LOT-69F3EEB6,Saída,Consumo,17,431.68,7338.56,504
bb39f15c-b71f-4c24-b34f-e9f4288d4912,2026-04-28 14:31:23.643018,SKU-000152,DEP-001,LOT-530FCD27,Saída,Consumo,81,450.38,36480.78,578
44ae7702-3b6f-41f9-aa4d-5d51f95461c8,2026-04-28 14:31:23.643018,SKU-000153,DEP-001,LOT-71FF5943,Saída,Consumo,1,914.31,914.31,21
83df9d1f-3203-40d9-8c66-825271f41259,2026-04-28 14:31:23.643018,SKU-000154,DEP-001,LOT-D09CEE51,Saída,Consumo,50,86.04,4302.0,271
b0727781-7cd7-4eda-ac35-59932094a744,2026-04-28 14:31:23.643018,SKU-000155,DEP-001,LOT-3AD0B79D,Saída,Consumo,311,21.6,6717.6,8317
a3848782-5bb7-4415-9d92-c2a3234ac412,2026-04-28 14:31:23.643018,SKU-000156,DEP-001,LOT-BCC13321,Saída,Consumo,12,96.09,1153.08,80
12b00b33-a4f2-47d8-95ff-e99bc747ef98,2026-04-28 14:31:23.643018,SKU-000157,DEP-001,LOT-00EFCB59,Saída,Consumo,10,358.53,3585.3,94
31d96324-a68e-4b28-b362-5cc94a72b490,2026-04-28 14:31:23.643018,SKU-000158,DEP-001,LOT-BE22991E,Saída,Consumo,8,89.6,716.8,475
1f94bbc2-7aaf-4b4d-91ec-a2d49b53c0ba,2026-04-28 14:31:23.643018,SKU-000159,DEP-001,LOT-36E6E9C8,Saída,Consumo,26,58.3,1515.8,360
90bac919-9441-44a8-8598-13c131d57939,2026-04-28 14:31:23.643018,SKU-000160,DEP-001,LOT-3D16BC59,Saída,Consumo,50,254.49,12724.5,3352
b4e8203b-abdc-4f18-9ac5-950aaba5b12c,2026-04-28 14:31:23.643018,SKU-000161,DEP-001,LOT-35AC3C83,Saída,Consumo,124,7.51,931.24,2062
73b83d92-a029-4421-a818-194a72b3f904,2026-04-28 14:31:23.643018,SKU-000162,DEP-001,LOT-C6DE5996,Saída,Consumo,5,84.25,421.25,44
60dc33e6-8bbf-450e-a3f4-e2dfe3ba9952,2026-04-28 14:31:23.643018,SKU-000163,DEP-001,LOT-34A00AA2,Saída,Consumo,10,148.88,1488.8,190
db6193ff-cdf1-4def-a31c-6f0ffbce234f,2026-04-28 14:31:23.643018,SKU-000164,DEP-001,LOT-29701B64,Saída,Consumo,357,38.39,13705.23,1242
2eb8be99-bf59-44ee-b678-b703c14ad75b,2026-04-28 14:31:23.643018,SKU-000165,DEP-001,LOT-A107A5E4,Saída,Consumo,11,224.87,2473.57,52
6c95a017-6b2f-4e68-bae4-0425d1b36b8e,2026-04-28 14:31:23.643018,SKU-000166,DEP-001,LOT-D9D7945D,Saída,Consumo,22,14.86,326.92,128
e078753c-8bc5-46df-8c3c-1a6331402c9f,2026-04-28 14:31:23.643018,SKU-000167,DEP-001,LOT-70460A14,Saída,Consumo,20,210.18,4203.6,130
348dadbc-30ae-4d81-9a45-ca8015555f1e,2026-04-28 14:31:23.643018,SKU-000168,DEP-001,LOT-5FDF7BBE,Saída,Consumo,58,214.89,12463.62,808
593bf0b8-bea4-4dd3-b5d3-6c4ac944c90d,2026-04-28 14:31:23.643018,SKU-000169,DEP-001,LOT-13ED5EFB,Saída,Consumo,1,2750.47,2750.47,30
e215e7b0-4de4-4aa9-bb4f-ce5ec7e16b04,2026-04-28 14:31:23.643018,SKU-000170,DEP-001,LOT-A57E63E6,Saída,Consumo,13,119.27,1550.51,284
083f1861-2dd4-4d9a-8ae6-eb13166fbc28,2026-04-28 14:31:23.643018,SKU-000171,DEP-001,LOT-24045BA2,Saída,Consumo,324,43.5,14094.0,8100
f9752ed4-79d8-48ad-9660-325e0e1d3b2d,2026-04-28 14:31:23.643018,SKU-000172,DEP-001,LOT-DD0E4C56,Saída,Consumo,12,34.81,417.72,89
67d6f5b5-b077-467e-9761-6525a0abbb9b,2026-04-28 14:31:23.643018,SKU-000173,DEP-001,LOT-00B24C74,Saída,Consumo,34,58.69,1995.46,220
e17468ae-5293-48e9-9d4c-9efc3f1c7369,2026-04-28 14:31:23.643018,SKU-000174,DEP-001,LOT-D7BC616E,Saída,Consumo,100,438.32,43832.0,5854
614e249d-6e4d-45be-a3fb-195d3c88bf61,2026-04-28 14:31:23.643018,SKU-000175,DEP-001,LOT-F6052360,Saída,Consumo,260,41.2,10712.0,5136
4ea153ed-f499-4d1b-80e3-ab5a47faf4e5,2026-04-28 14:31:23.643018,SKU-000176,DEP-001,LOT-BAA32155,Saída,Consumo,33,145.23,4792.59,328
8ee36089-2eb5-4f2b-90e2-fea067b55cb8,2026-04-28 14:31:23.643018,SKU-000177,DEP-001,LOT-357CAC0B,Saída,Consumo,40,90.98,3639.2,199
040ea4ab-fc81-4a9a-9521-e78135b6f78b,2026-04-28 14:31:23.643018,SKU-000178,DEP-001,LOT-78E47C64,Saída,Consumo,14,174.29,2440.06,423
f2608549-2341-4b75-af1e-c56e8966b461,2026-04-28 14:31:23.643018,SKU-000179,DEP-001,LOT-78CA5101,Saída,Consumo,16,26.03,416.48,198
1551f807-6a67-4001-9e71-6e1b5bfc6373,2026-04-28 14:31:23.643018,SKU-000180,DEP-001,LOT-DE4637A2,Saída,Consumo,59,372.69,21988.71,1049
ba85545d-5496-47ea-b51a-0db825ac2e08,2026-04-28 14:31:23.643018,SKU-000181,DEP-001,LOT-BFC32C28,Saída,Consumo,72,321.55,23151.6,211
526fb4b6-b9f9-4a25-a86c-073d3b62a61e,2026-04-28 14:31:23.643018,SKU-000182,DEP-001,LOT-2ADF8D5E,Saída,Consumo,13,346.93,4510.09,239
94f5fe32-a4f1-4772-89df-29042a4b82d6,2026-04-28 14:31:23.643018,SKU-000183,DEP-001,LOT-FD15B74A,Saída,Consumo,21,88.37,1855.77,246
20402043-37e5-43b3-964b-ce3c8a852cf3,2026-04-28 14:31:23.643018,SKU-000184,DEP-001,LOT-40DB8237,Saída,Consumo,9,155.77,1401.93,119
5ce3aea6-6462-4714-9420-341af468868a,2026-04-28 14:31:23.643018,SKU-000185,DEP-001,LOT-E9D1946A,Saída,Consumo,2,101.2,202.4,25
3f1d2451-ec2f-4064-b236-4156b75e3027,2026-04-28 14:31:23.643018,SKU-000186,DEP-001,LOT-9CC8411D,Saída,Consumo,29,149.15,4325.35,956
0c69c65f-bf70-43c9-832f-0f8d90b1e096,2026-04-28 14:31:23.643018,SKU-000188,DEP-001,LOT-68F619C7,Saída,Consumo,1,623.32,623.32,30
4b5ec422-6933-4d42-a0db-a89f949f466b,2026-04-28 14:31:23.643018,SKU-000189,DEP-001,LOT-A1A26F3B,Saída,Consumo,423,25.0,10575.0,4592
a183d0fd-7f1f-4814-bf74-28cb68074cc6,2026-04-28 14:31:23.643018,SKU-000191,DEP-001,LOT-DE587200,Saída,Consumo,12,149.38,1792.56,102
d1a7ab27-5d2b-4fea-a6ac-3ea2b0257dcd,2026-04-28 14:31:23.643018,SKU-000192,DEP-001,LOT-7F5D3AE1,Saída,Consumo,33,230.16,7595.28,512
6978e01a-f2a1-4280-88e0-c374d93e6cbf,2026-04-28 14:31:23.643018,SKU-000193,DEP-001,LOT-80801A20,Saída,Consumo,21,70.27,1475.67,380
5f79a82e-7d3a-44a1-a03c-0198aa101dae,2026-04-28 14:31:23.643018,SKU-000194,DEP-001,LOT-4FE8A92A,Saída,Consumo,29,24.49,710.21,469
0ab6a15d-ce6e-417e-b64e-35c76ab3d546,2026-04-28 14:31:23.643018,SKU-000195,DEP-001,LOT-7D6D6FD1,Saída,Consumo,46,131.37,6043.02,531
ad761352-81af-4926-ac0d-bdce71aa4d44,2026-04-28 14:31:23.643018,SKU-000196,DEP-001,LOT-C8132DA1,Saída,Consumo,43,282.84,12162.12,256
c23a6a31-7d5d-4ccf-be53-286e649df81d,2026-04-28 14:31:23.643018,SKU-000197,DEP-001,LOT-8F41CEA6,Saída,Consumo,31,102.48,3176.88,212
c7256a89-535a-46d1-8086-c4a908a3b2a0,2026-04-28 14:31:23.643018,SKU-000198,DEP-001,LOT-50628622,Saída,Consumo,1,1353.23,1353.23,34
aff897c3-7186-4bc1-ad29-b8a6004b1626,2026-04-28 14:31:23.643018,SKU-000198,DEP-001,LOT-C2936B04,Saída,Consumo,1,1353.23,1353.23,34
e12fcb58-f08c-4452-a094-6b584a38d81b,2026-04-28 14:31:23.643018,SKU-000199,DEP-001,LOT-A8C1E8A7,Saída,Consumo,27,137.86,3722.22,412
e4300ab9-1f09-40d6-a366-3dedfe78c641,2026-04-28 14:31:23.643018,SKU-000200,DEP-001,LOT-859DEFD2,Saída,Consumo,13,243.15,3160.95,85
dac61e70-798f-4af3-ba8d-640868b5dcb9,2026-04-29 14:31:23.643018,SKU-000004,DEP-001,LOT-810D7411,Entrada,Liberação Quarentena,377,100.37,37839.49,417
0fe5993c-7f18-44ca-a33b-734c940fe21f,2026-04-29 14:31:23.643018,SKU-000017,DEP-001,LOT-A1BB8EB4,Entrada,Liberação Quarentena,1664,6.76,11248.64,1664
860e4d01-ddc5-4dd0-8adc-b8068e188cf4,2026-04-29 14:31:23.643018,SKU-000025,DEP-001,LOT-26EBAC2E,Entrada,Liberação Quarentena,78,577.32,45030.96,78
b1dfbb35-36ed-44b3-9aca-8bfe080e7bf8,2026-04-29 14:31:23.643018,SKU-000048,DEP-001,LOT-A733336F,Entrada,Liberação Quarentena,500,206.18,103090.0,504
82ee9af8-c15c-43d4-a65e-3cae76c1da9d,2026-04-29 14:31:23.643018,SKU-000061,DEP-001,LOT-C0358321,Entrada,Liberação Quarentena,966,439.73,424779.18,995
88b6d102-da60-4c0a-a169-270a59e5b8c5,2026-04-29 14:31:23.643018,SKU-000066,DEP-001,LOT-17831663,Entrada,Liberação Quarentena,653,244.2,159462.6,678
c25acab6-36a8-47ef-bb27-1ad9936f3268,2026-04-29 14:31:23.643018,SKU-000132,DEP-001,LOT-CB1AF7A5,Entrada,Liberação Quarentena,569,411.89,234365.41,640
27721f2d-1bd8-4a52-9801-090dfe4a7f23,2026-04-29 14:31:23.643018,SKU-000164,DEP-001,LOT-FE08BA47,Entrada,Liberação Quarentena,14856,38.39,570321.84,16098
96c4ea3b-2b68-4aae-8456-9a6b07e621a6,2026-04-29 14:31:23.643018,SKU-000172,DEP-001,LOT-178F8777,Entrada,Liberação Quarentena,513,34.81,17857.53,602
9845e6e6-06a9-4cda-9a13-fda18800a582,2026-04-29 14:31:23.643018,SKU-000181,DEP-001,LOT-E3971455,Entrada,Recebimento,1375,321.55,442131.25,1375
36e58951-1b8b-4789-87de-462c61610d54,2026-04-29 14:31:23.643018,SKU-000072,DEP-001,LOT-D4422467,Entrada,Recebimento,11477,5.67,65074.59,11477
5a765c5d-57e8-4b52-b147-8949a5d51097,2026-04-29 14:31:23.643018,SKU-000032,DEP-001,LOT-52F01189,Entrada,Recebimento,3238,63.91,206940.58,3238
27f65b31-03df-45a2-af3e-68ac97d7f57f,2026-04-29 14:31:23.643018,SKU-000165,DEP-001,LOT-71E09B20,Entrada,Recebimento,265,224.87,59590.55,265
87a21a28-d747-4fea-a92d-aa3d046c054a,2026-04-29 14:31:23.643018,SKU-000177,DEP-001,LOT-C890A0F3,Entrada,Recebimento,1147,90.98,104354.06,1147
37cc895f-5057-4557-bba1-555c491dd74a,2026-04-29 14:31:23.643018,SKU-000187,DEP-001,LOT-FA48CFFA,Entrada,Recebimento,1607,138.06,221862.42,1607
b5be1133-5566-4a6a-8389-2e0ba2c431db,2026-04-29 14:31:23.643018,SKU-000087,DEP-001,LOT-65E4260C,Entrada,Recebimento,472,53.08,25053.76,472
09add659-f7cb-4a69-a48c-c64a89c239e7,2026-04-29 14:31:23.643018,SKU-000001,DEP-001,LOT-B2B8E02A,Saída,Consumo,24,433.38,10401.12,299
3b1aa008-8fd2-48f0-b31b-3f5a2a49b344,2026-04-29 14:31:23.643018,SKU-000002,DEP-001,LOT-4EC0047B,Saída,Consumo,25,47.45,1186.25,600
2ec20f57-174c-49a9-963d-090a5b57bf83,2026-04-29 14:31:23.643018,SKU-000003,DEP-001,LOT-BD4C95D3,Saída,Consumo,12,86.54,1038.48,133
06ac88fb-5fe6-4ada-8722-908b26ab8117,2026-04-29 14:31:23.643018,SKU-000004,DEP-001,LOT-874AEE99,Saída,Consumo,10,100.37,1003.7,407
a8118c4c-f2b9-4746-a891-5d938c2d28e8,2026-04-29 14:31:23.643018,SKU-000005,DEP-001,LOT-0CFD2C85,Saída,Consumo,250,7.32,1830.0,9218
c8552298-39ad-415c-baae-9bad9cc734c2,2026-04-29 14:31:23.643018,SKU-000006,DEP-001,LOT-BA4900ED,Saída,Consumo,11,728.67,8015.37,115
7926e695-d856-4dda-bee1-b98f793635bb,2026-04-29 14:31:23.643018,SKU-000007,DEP-001,LOT-018AEE3E,Saída,Consumo,295,23.34,6885.3,3743
fb1d1a64-42f8-4d29-a808-2a738e6e7084,2026-04-29 14:31:23.643018,SKU-000008,DEP-001,LOT-0E9039B9,Saída,Consumo,300,17.68,5304.0,7138
ff9db03e-55bf-4f13-8dcf-ded80fbbe0b9,2026-04-29 14:31:23.643018,SKU-000011,DEP-001,LOT-C4D12AF2,Saída,Consumo,42,118.06,4958.52,417
771eaea0-3159-4ad1-973f-bb787ed1646e,2026-04-29 14:31:23.643018,SKU-000012,DEP-001,LOT-761F65BC,Saída,Consumo,2,194.58,389.16,24
3b4a2ddd-7e1e-4534-983c-0c74d290ea7b,2026-04-29 14:31:23.643018,SKU-000013,DEP-001,LOT-F2CD4CE6,Saída,Consumo,34,225.06,7652.04,311
129714bc-76db-4f55-a6d7-69007187d23d,2026-04-29 14:31:23.643018,SKU-000014,DEP-001,LOT-5E8B0D81,Saída,Consumo,20,67.48,1349.6,225
f7e92064-925e-491f-8d16-ab602f6c0261,2026-04-29 14:31:23.643018,SKU-000015,DEP-001,LOT-EB885A4E,Saída,Consumo,21,109.37,2296.77,260
23c115de-b0ec-4bd3-b540-2fa58484fc02,2026-04-29 14:31:23.643018,SKU-000016,DEP-001,LOT-79FACBEE,Saída,Consumo,1,1581.89,1581.89,46
cd7454d6-dd5d-4e27-a835-494a622e8543,2026-04-29 14:31:23.643018,SKU-000017,DEP-001,LOT-A1BB8EB4,Saída,Consumo,49,6.76,331.24,1615
d39ee5bd-46c3-4638-bc80-12079a0ca200,2026-04-29 14:31:23.643018,SKU-000019,DEP-001,LOT-FDCF18F6,Saída,Consumo,71,48.88,3470.48,340
47649165-8092-4ad6-b08f-91073e989292,2026-04-29 14:31:23.643018,SKU-000020,DEP-001,LOT-AE6A799A,Saída,Consumo,11,517.7,5694.7,366
c0575721-9cef-422a-a4d4-83198deb98f3,2026-04-29 14:31:23.643018,SKU-000021,DEP-001,LOT-77130170,Saída,Consumo,1,2135.66,2135.66,32
02ca90ba-a673-4c35-ae1c-885385e4806f,2026-04-29 14:31:23.643018,SKU-000022,DEP-001,LOT-97EC879C,Saída,Consumo,22,93.1,2048.2,575
0cfc6dcd-68b4-470d-a753-74b5bef32082,2026-04-29 14:31:23.643018,SKU-000023,DEP-001,LOT-2EF3E5E5,Saída,Consumo,1,716.21,716.21,83
f7b5c84b-a23a-407e-8985-f7f567fc09a4,2026-04-29 14:31:23.643018,SKU-000024,DEP-001,LOT-33B6DB42,Saída,Consumo,1,344.24,344.24,46
0b328d0d-37f9-4fd3-bb96-fc4384fce774,2026-04-29 14:31:23.643018,SKU-000025,DEP-001,LOT-26EBAC2E,Saída,Consumo,3,577.32,1731.96,75
f31ea7a5-845a-4f5b-ba66-da8aaab01cf7,2026-04-29 14:31:23.643018,SKU-000026,DEP-001,LOT-93106AFF,Saída,Consumo,45,258.36,11626.2,165
278c2046-9be1-4112-8ee4-462e0ebc188c,2026-04-29 14:31:23.643018,SKU-000028,DEP-001,LOT-1EF0E003,Saída,Consumo,23,247.66,5696.18,369
46e396e6-1fe3-48fa-a0b0-934862bde3a5,2026-04-29 14:31:23.643018,SKU-000029,DEP-001,LOT-C8AFD1C8,Saída,Consumo,11,30.91,340.01,83
a44b3bb7-d6c7-4de3-b6e9-b6cd403902f9,2026-04-29 14:31:23.643018,SKU-000031,DEP-001,LOT-BADB0D6E,Saída,Consumo,1,1056.09,1056.09,54
2390815e-cae0-40be-8ac6-b9ff0930c9ae,2026-04-29 14:31:23.643018,SKU-000033,DEP-001,LOT-3378EBE7,Saída,Consumo,12,189.25,2271.0,55
e813e2d1-236e-4ffe-9000-c777a0ddcb40,2026-04-29 14:31:23.643018,SKU-000034,DEP-001,LOT-42A6F03B,Saída,Consumo,20,233.59,4671.8,1017
66dd8777-0750-4de1-aad4-c75115c0a118,2026-04-29 14:31:23.643018,SKU-000035,DEP-001,LOT-B8B90D53,Saída,Consumo,328,26.24,8606.72,6785
463a7a80-07bc-4c06-92e1-50d25f2d6646,2026-04-29 14:31:23.643018,SKU-000036,DEP-001,LOT-B67B21F1,Saída,Consumo,31,26.7,827.7,344
989096b4-eaad-49d9-a71c-85cdf19d3b38,2026-04-29 14:31:23.643018,SKU-000037,DEP-001,LOT-5628660B,Saída,Consumo,18,120.15,2162.7,624
205d6938-d32b-4eea-9f5f-053825c9090c,2026-04-29 14:31:23.643018,SKU-000037,DEP-001,LOT-C03F23A2,Saída,Consumo,5,120.15,600.75,624
c66f3c20-dfde-45db-8850-2eb1002e9e74,2026-04-29 14:31:23.643018,SKU-000039,DEP-001,LOT-ADE05C3A,Saída,Consumo,1,1338.77,1338.77,5
39970362-17ba-4afb-9acd-67289755793f,2026-04-29 14:31:23.643018,SKU-000040,DEP-001,LOT-0522DD0D,Saída,Consumo,17,111.06,1888.02,46
f4c00609-5e57-41e9-a50c-e5da740f132c,2026-04-29 14:31:23.643018,SKU-000041,DEP-001,LOT-C511A7A6,Saída,Consumo,152,22.42,3407.84,1179
d093323b-4c37-408c-b39b-a4dc68c43357,2026-04-29 14:31:23.643018,SKU-000042,DEP-001,LOT-5D77B4EB,Saída,Consumo,52,196.86,10236.72,1523
0c85205c-e675-466e-bcad-8f714f666af6,2026-04-29 14:31:23.643018,SKU-000043,DEP-001,LOT-AEE71275,Saída,Consumo,81,457.57,37063.17,1735
1810d652-1f5b-4b01-89c3-d5e52b88f1fd,2026-04-29 14:31:23.643018,SKU-000044,DEP-001,LOT-925CF298,Saída,Consumo,15,85.75,1286.25,230
163673ad-ea4c-408b-b3e3-3a341a3d408d,2026-04-29 14:31:23.643018,SKU-000045,DEP-001,LOT-7456989B,Saída,Consumo,199,45.49,9052.51,1792
15109fd9-0917-4ce2-b9f4-184526ada490,2026-04-29 14:31:23.643018,SKU-000046,DEP-001,LOT-46D3C228,Saída,Consumo,7,448.99,3142.93,179
5c5ee474-fd1b-459e-9cd2-cddae2719931,2026-04-29 14:31:23.643018,SKU-000048,DEP-001,LOT-128C3718,Saída,Consumo,4,206.18,824.72,479
3d8fc3f6-1992-44ae-97d9-c6d58740f211,2026-04-29 14:31:23.643018,SKU-000048,DEP-001,LOT-A733336F,Saída,Consumo,21,206.18,4329.78,479
79619468-5055-4a63-9674-f5b413b92b0c,2026-04-29 14:31:23.643018,SKU-000049,DEP-001,LOT-1ACB073D,Saída,Consumo,27,177.83,4801.41,283
4daeaae7-3cb5-49a8-b2da-756b60c2613f,2026-04-29 14:31:23.643018,SKU-000050,DEP-001,LOT-30A4411B,Saída,Consumo,60,480.78,28846.8,380
8be3d954-d81f-4b6e-84fa-db3d2b14f8bc,2026-04-29 14:31:23.643018,SKU-000051,DEP-001,LOT-7CA839E3,Saída,Consumo,15,56.57,848.55,394
64c208cf-937d-4c0b-8769-185c34e47a49,2026-04-29 14:31:23.643018,SKU-000053,DEP-001,LOT-30B68CD7,Saída,Consumo,38,176.87,6721.06,559
17354a9d-01f9-489a-93a6-2fcbf01c486a,2026-04-29 14:31:23.643018,SKU-000054,DEP-001,LOT-A45A4D52,Saída,Consumo,108,224.96,24295.68,814
c0f30ed8-612c-4d50-86d6-88510d3b3203,2026-04-29 14:31:23.643018,SKU-000055,DEP-001,LOT-5A0619B8,Saída,Consumo,42,165.93,6969.06,686
f8d3560a-d26e-461d-a787-f60ef19276a8,2026-04-29 14:31:23.643018,SKU-000056,DEP-001,LOT-F35DCB3B,Saída,Consumo,28,203.1,5686.8,381
